Spring 2012,xyz,Public Speaking,0,4,Thomas,Downard,30406,COMM1112,19,15,
Spring 2011,xyz,Dynamic Earth,0,4,Daniel,Douglass,30408,ENVR1200,65,66,
Spring 2011,xyz,Interactive Learning Session for PHYS 1155,0,0,Janet,Cutro,30409,PHYS1157,36,38,
Spring 2013,xyz,Lab for PHYS 1147,0,1,Michelle,Jamer,30410,PHYS1148,10,10,
Spring 2010,xyz,Elementary French 1,0,4,Michele,Danh,30413,FRNH1101,18,19,
Spring 2011,xyz,Financial Reporting and Analysis 1,0,4,Michael,Cottrill,30414,ACCT3401,40,43,
Spring 2012,xyz,Lab for PHYS 1151,0,1,Pradeep,Waduge,30415,PHYS1152,10,10,
Spring 2010,xyz,Intermediate Chinese 1,0,4,Qinghong,Cai,30417,CHNS2101,18,15,
Spring 2011,xyz,Lab for BIOL 1113,0,1,Mary-Susan,Potts-Santone,30417,BIOL1114,19,19,
Spring 2011,xyz,Business Statistics,0,4,Dimitrios,Fotiadis,30419,MGSC1201,40,31,
Spring 2013,xyz,Introduction to Law| Policy| and Society,0,4,Michael,Motta,30424,LPSC2301,48,44,
Spring 2011,xyz,Lab for PHYS 1147,0,1,Sujeet,Akula,30426,PHYS1148,10,9,
Spring 2012,xyz,Lab for PHYS 1151,0,1,Mohamed,Naufer,30426,PHYS1152,10,9,
Spring 2013,xyz,Physics for Engineering 1,0,3,Enrique,Moreno,30426,PHYS1151,130,127,
Spring 2010,xyz,Elementary Arabic 1,0,4,Shannon,Gavin,30427,ARAB1101,18,19,
Spring 2013,xyz,Physics for Engineering 1,0,3,Enrique,Moreno,30427,PHYS1151,130,121,
Spring 2013,xyz,Physics for Engineering 1,0,3,Alessandra,Credico,30428,PHYS1151,145,141,
Spring 2012,xyz,Lab for PHYS 1151,0,1,BaoKai,Wang,30429,PHYS1152,10,10,
Spring 2013,xyz,Physics for Engineering 1,0,3,Alessandra,Credico,30429,PHYS1151,130,85,
Spring 2013,xyz,Empirical Research Methods,0,4,Timothy,Bickmore,30432,IS4800,40,23,
Spring 2012,xyz,Lab for PHYS 1151,0,1,BaoKai,Wang,30436,PHYS1152,10,9,
Spring 2013,xyz,3D Foundation,0,4,Edwin,Andrews,30443,ARTF1124,20,16,
Spring 2010,xyz,Lab for ENVR 4106,0,1,Peter,Rosen,30444,ENVR4107,19,14,
Spring 2010,xyz,Coastal Processes,0,4,Peter,Rosen,30445,ENVR4106,19,14,
Spring 2013,xyz,2D Foundation,0,4,Julia,Hechtman,30445,ARTF1122,20,9,

Spring 2012,xyz,Lab for PHYS 1151,0,1,Qing,Jin,30447,PHYS1152,10,10,
Spring 2011,xyz,Venture Creation and Entrepreneurial Finance,0,4,Dennis,Shaughnessy,30451,ENTR4501,40,40,
Spring 2011,xyz,Calculus 2 for Science and Engineering,0,4,Jason,Ribeiro,30452,MATH1342,35,34,
Spring 2011,xyz,Calculus 2 for Science and Engineering,0,4,David,Massey,30453,MATH1342,73,76,
Spring 2012,xyz,Lab for PHYS 1145,0,1,Daniel,Stoloff,30457,PHYS1146,10,10,
Spring 2013,xyz,Musicianship 2,0,1,Won-Hee,An,30458,MUSC1242,19,6,
Spring 2011,xyz,Financial Management,0,4,Richard,IV,30460,FINA2201,40,16,
Spring 2013,xyz,Probability and Statistics,0,4,Hanai,Sadaka,30460,MATH3081,60,62,
Spring 2013,xyz,Interactive Foundation,0,4,W.,Pensyl,30464,ARTF2223,20,18,
Spring 2011,xyz,Opportunity Assessment and Entrepreneurship Marketing,0,4,Cheryl,Mitteness,30467,ENTR3301,35,35,
Spring 2013,xyz,Recitation for CHEM 1214,0,0,Geoffrey,Davies,30469,CHEM1216,30,27, Spring 2013,xyz,Recitation for CHEM 1214,0,0,Thomas,Gilbert,30469,CHEM1216,30,27,
Spring 2012,xyz,Lab for PHYS 1147,0,1,Bryan,Kaufman,30470,PHYS1148,10,10,
Spring 2011,xyz,Lab for PHYS 1151,0,1,Yangpeng,Ou,30471,PHYS1152,10,10,
Spring 2011,xyz,Lab for PHYS 1151,0,1,Badih,Assaf,30472,PHYS1152,10,10,
Spring 2010,xyz,Business Statistics,0,4,Mohamed,Habibullah,30481,MGSC1201,40,40,
Spring 2013,xyz,Auditing and Other Assurance Services,0,4,Charles,Bame-Aldred,30481,ACCT4412,40,30,
Spring 2010,xyz,Marketing Communications in the New Millennium,0,4,William,Kenda,30482,MKTG4504,40,23,
Spring 2012,xyz,Physics for Engineering 1,0,3,Enrique,Moreno,30482,PHYS1151,130,139,
Spring 2011,xyz,Lab for PHYS 1151,0,1,Younggil,Song,30483,PHYS1152,10,9,
Spring 2012,xyz,Physics for Engineering 1,0,3,Enrique,Moreno,30483,PHYS1151,130,129,
Spring 2010,xyz,Financial Management,0,4,Richard,IV,30485,FINA2201,40,39,
Spring 2012,xyz,Physics for Engineering 1,0,3,Sergey,Kravchenko,30485,PHYS1151,130,128,
Spring 2010,xyz,Financial Accounting and Reporting,0,4,Ganesh,Krishnamoorthy,30486,ACCT1201,40,41,
Spring 2011,xyz,Lab for PHYS 1151,0,1,Spencer,Carson,30486,PHYS1152,10,10,
Spring 2012,xyz,Criminology,0,4,Russell,Wolff,30486,CRIM2200,40,39,
Spring 2012,xyz,Principles of Microeconomics,0,4,Mykhaylo,Trubskyy,30493,ECON1116,48,48,
Spring 2012,xyz,3D Foundation,0,4,Edwin,Andrews,30501,ARTF1124,20,21,
Spring 2012,xyz,2D Foundation,0,4,Sophia,Ainslie,30502,ARTF1122,20,20,
Spring 2012,xyz,2D Foundation,0,4,Julia,Hechtman,30503,ARTF1122,20,13,
Spring 2012,xyz,Drawing 1 Foundation,0,4,Jason,Polins,30504,ARTF1120,19,19,
Spring 2013,xyz,Lab for PHYS 1147,0,1,Jesse,Thompson,30510,PHYS1148,10,10,
Spring 2011,xyz,Lab for PHYS 1145,0,1,Ran,Huo,30511,PHYS1146,10,10,
Spring 2013,xyz,Lab for BIOL 1111,0,1,Aaron,Roth,30511,BIOL1112,19,18,
Spring 2013,xyz,Lab for PHYS 1165 (HON),0,1,Daniel,Rubin,30516,PHYS1166,10,4,
Spring 2011,xyz,Lab for PHYS 1145,0,1,Andrew,Taylor,30517,PHYS1146,10,11,
Spring 2012,xyz,Musicianship 2,0,1,Won-Hee,An,30517,MUSC1242,19,17,
Spring 2013,xyz,Physics 2,0,4,Paul,Whitford,30517,PHYS1165,60,23,
Spring 2010,xyz,Introduction to Philosophy,0,4,Peter,Marton,30519,PHIL1101,40,37,
Spring 2012,xyz,Probability and Statistics,0,4,Leonid,Petrov,30519,MATH3081,45,47,
Spring 2013,xyz,Probability and Statistics,0,4,Hanai,Sadaka,30520,MATH3081,60,61,
Spring 2013,xyz,Financ Acct. &amp; Reporting,0,4,Daniel,Archabal,30523,ACCT1201,40,40,
Spring 2010,xyz,Business Ethics,0,4,Kerry,Dugan,30525,PHIL1170,40,35,
Spring 2012,xyz,Introduction to Language and Linguistics,0,4,Bronwyn,Bjorkman,30534,LING1150,19,16,
Spring 2011,xyz,Lab for PHYS 1155,0,1,Tian,Shen,30535,PHYS1156,10,10,
Spring 2010,xyz,Clinical Neuroscience,0,4,Denise,Jackson,30536,PSYC3514,75,48,
Spring 2011,xyz,Lab for PHYS 1165,0,1,Wanzhe,Feng,30539,PHYS1166,10,10,
Spring 2013,xyz,Lab for CHEM 1214,0,1,Edward,Witten,30544,CHEM1215,12,12,
Spring 2013,xyz,Recitation for CHEM 1211,0,0,Edward,Witten,30545,CHEM1213,30,25,
Spring 2011,xyz,Physics for Engineering 1,0,4,Alessandra,Credico,30546,PHYS1151,130,130,
Spring 2013,xyz,Recitation for CHEM 1211,0,0,Edward,Witten,30546,CHEM1213,42,48,
Spring 2011,xyz,Physics for Engineering 1,0,4,Henry,Smith,30547,PHYS1151,130,126,
Spring 2013,xyz,Recitation for CHEM 1211,0,0,Edward,Witten,30547,CHEM1213,30,40,
Spring 2011,xyz,Physics for Engineering 1,0,4,Henry,Smith,30548,PHYS1151,130,129,
Spring 2013,xyz,Lab for CHEM 1211,0,1,Edward,Witten,30548,CHEM1212,12,12,
Spring 2011,xyz,Physics for Engineering 1,0,4,Alessandra,Credico,30549,PHYS1151,130,123,
Spring 2011,xyz,Criminology,0,4,Sean,Christie,30550,CRIM2200,40,41,
Spring 2010,xyz,Lab for BIOL 1111,0,1,Aaron,Roth,30553,BIOL1112,19,19,
Spring 2012,xyz,Advanced Writing in the Disciplines,0,4,Faviana,Olivier,30555,ENGL3301,19,18,
Spring 2011,xyz,Principles of Microeconomics,0,4,Xiaoting,Hu,30562,ECON1116,48,48,
Spring 2011,xyz,Film Analysis,0,4,Michael,Dow,30564,CINE2150,30,32,
Spring 2013,xyz,Information System Design and Development,0,4,Martin,Schedlbauer,30564,IS3500,40,11,
Spring 2012,xyz,Lab for BIOL 1113,0,1,Mary-Susan,Potts-Santone,30566,BIOL1114,19,16,
Spring 2013,xyz,Ethics| Values| and Diversity,0,4,Jennifer,Ross,30567,CRIM1200,50,50,
Spring 2010,xyz,General Biology 1,0,4,Aaron,Roth,30570,BIOL1111,195,190,
Spring 2011,xyz,3D Foundation,0,4,Edwin,Andrews,30571,ARTF1124,19,15,
Spring 2011,xyz,2D Foundation,0,4,Sophia,Ainslie,30572,ARTF1122,19,18,
Spring 2011,xyz,2D Foundation,0,4,Julia,Hechtman,30573,ARTF1122,19,18,
Spring 2012,xyz,Lab for BIOL 1111,0,1,Aaron,Roth,30573,BIOL1112,19,18,
Spring 2010,xyz,Drugs and Society,0,4,Tammi,Arford,30578,SOCL1295,65,65,
Spring 2010,xyz,Lab for ENVR 3300,0,1,Michele,Minihane,30582,ENVR3301,19,17,
Spring 2012,xyz,Probability and Statistics,0,4,Leonid,Petrov,30582,MATH3081,40,44,
Spring 2010,xyz,Interpreting Earth History,0,1,Richard,Bailey,30587,ENVR1203,15,15,
Spring 2010,xyz,History of Earth and Life,0,4,Richard,Bailey,30588,ENVR1202,114,79,
Spring 2012,xyz,Recitation for CHEM 1214,0,0,Christopher,Toher,30588,CHEM1216,30,32,
Spring 2010,xyz,Physical Geography,0,4,Cordula,Robinson,30589,ENVR1140,60,31,
Spring 2012,xyz,Recitation for CHEM 1214,0,0,Geoffrey,Davies,30589,CHEM1216,30,29,
Spring 2010,xyz,Dynamic Earth,0,4,Daniel,Douglass,30590,ENVR1200,76,77,
Spring 2011,xyz,Musicianship 2,0,1,Won-Hee,An,30590,MUSC1242,19,16,
Spring 2010,xyz,Interactive Learning Session for PHYS 1155,0,0,Balasubramaniam,Maheswaran,30591,PHYS1157,36,35,
Spring 2010,xyz,Natural Disasters and Catastrophes,0,4,Jennifer,Cole,30592,ENVR1104,315,281,
Spring 2011,xyz,Probability and Statistics,0,4,Aidong,Ding,30592,MATH3081,45,45,
Spring 2011,xyz,Interactive Foundation,0,4,Matthew,Rich,30597,ARTF2223,19,20,
Spring 2013,xyz,Lab for CHEM 2311,0,1,John,Bottomy,30600,CHEM2312,12,12,
Spring 2012,xyz,Lab for CHEM 1214,0,1,Edward,Witten,30601,CHEM1215,19,25,
Spring 2013,xyz,Organic Chemistry 1,0,4,Sanga,Kugabalasooriar,30601,CHEM2311,114,138,
Spring 2010,xyz,Group Theory,0,4,Anthony,Iarrobino,30602,MATH3175,19,20,
Spring 2011,xyz,Recitation for CHEM 1214,0,0,Geoffrey,Davies,30602,CHEM1216,30,32,
Spring 2013,xyz,General Chemistry 2,0,4,Thomas,Gilbert,30602,CHEM1214,196,154,
Spring 2013,xyz,General Chemistry 1,0,4,Edward,Witten,30603,CHEM1211,114,113,
Spring 2012,xyz,Lab for CHEM 1214,0,1,Edward,Witten,30604,CHEM1215,19,21,
Spring 2011,xyz,Creative Writing,0,4,Samuel,Bernstein,30605,ENGL3372,15,15,
Spring 2010,xyz,Financial Reporting and Analysis 1,0,4,James,Maroney,30606,ACCT3401,40,41,
Spring 2012,xyz,Lab for CHEM 1214,0,1,Edward,Witten,30606,CHEM1215,19,20,
Spring 2012,xyz,Lab for CHEM 1214,0,1,Edward,Witten,30607,CHEM1215,19,22,
Spring 2012,xyz,Recitation for CHEM 1211,0,0,Edward,Witten,30609,CHEM1213,42,44,
Spring 2011,xyz,Calculus and Differential Equations for Biology 1,0,4,Thao,Tran,30610,MATH1251,35,34,
Spring 2012,xyz,Recitation for CHEM 1211,0,0,Edward,Witten,30610,CHEM1213,30,33,
Spring 2010,xyz,Business Statistics,0,4,Sangit,Chatterjee,30611,MGSC1201,40,40,
Spring 2012,xyz,Lab for CHEM 1211,0,1,Edward,Witten,30611,CHEM1212,19,19,
Spring 2010,xyz,Calculus for Business and Economics,0,4,Leila,Khatami,30612,MATH1231,36,37,
Spring 2012,xyz,Building Your Management Skills,0,4,Brendan,Bannister,30615,MGMT3303,40,35,
Spring 2013,xyz,Introduction to Language and Linguistics,0,4,Mary,Hughes,30617,LING1150,19,22,
Spring 2011,xyz,The Entrepreneurial Universe,0,4,William,Tita,30619,ENTR2201,40,11,
Spring 2011,xyz,Introduction to French Culture,0,4,Alice,Sedar,30621,CLTR1501,35,35,
Spring 2013,xyz,Classical Dynamics,0,4,Adrian,Feiguin,30621,PHYS3601,40,17,
Spring 2013,xyz,Computers and Society,0,4,Judith,Perrolle,30623,SOCL4528,80,81,
Spring 2013,xyz,Physics for Engineering 2,0,3,Ozgur,Yavuzcetin,30626,PHYS1155,120,138,
Spring 2011,xyz,Introduction to American History,0,4,Richard,Deese,30627,HIST1130,49,17,
Spring 2011,xyz,Advanced Writing in the Disciplines,0,4,Faviana,Olivier,30629,ENGL3301,19,20,
Spring 2012,xyz,Psychology of Language,0,4,Amy,DiBattista,30629,PSYC3464,75,73,
Spring 2013,xyz,Interactive Learning Seminar for PHYS 1151,0,1,Daniel,Rubin,30630,PHYS1153,18,15,
Spring 2010,xyz,Principles of Music Literature,0,4,Evan,Johnson,30631,MUSC2308,19,19,
Spring 2013,xyz,Interact Learn PHYS 1151,0,1,Lili,Wang,30633,PHYS1153,18,18,
Spring 2012,xyz,Introduction to Criminal Justice,0,4,Matthew,Dolliver,30634,CRIM1100,40,32,
Spring 2011,xyz,Public Speaking,0,4,Joseph,Schwartz,30635,COMM1112,19,19,

Spring 2011,xyz,Lab for BIOL 1111,0,1,Aaron,Roth,30648,BIOL1112,24,20,
Spring 2013,xyz,Gender in a Changing Society,0,4,Margot,Abels,30648,SOCL1260,49,49,
Spring 2013,xyz,Physics for Life Sciences 2,0,4,Enrique,Moreno,30649,PHYS1147,110,130,
Spring 2013,xyz,Physics for Life Sciences 2,0,4,Enrique,Moreno,30651,PHYS1147,110,126,
Spring 2010,xyz,Venture Creation and Entrepreneurial Finance,0,4,Dennis,Shaughnessy,30654,ENTR4501,40,41,
Spring 2011,xyz,Physics 2,0,4,Tomasz,Taylor,30654,PHYS1165,60,30,
Spring 2013,xyz,Lab for PHYS 1145 (HON),0,1,Pradeep,Waduge,30654,PHYS1146,10,5,
Spring 2010,xyz,Calculus 2 for Science and Engineering,0,4,Limin,Wang,30655,MATH1342,35,31,
Spring 2013,xyz,Physics for Life Sciences 1,0,4,John,Swain,30655,PHYS1145,140,138,
Spring 2010,xyz,Calculus 2 for Science and Engineering,0,4,Donald,King,30656,MATH1342,73,73,
Spring 2013,xyz,Peoples and Cultures,0,4,Alan,Klein,30656,ANTH1101,114,112,
Spring 2012,xyz,International Business and Global Social Responsibility,0,4,Alexandra,Roth,30657,INTB1203,40,42,
Spring 2013,xyz,Peoples and Cultures,0,4,Carie,Hersh,30657,ANTH1101,75,68,
Spring 2011,xyz,Probability and Statistics,0,4,Christopher,King,30658,MATH3081,40,40,
Spring 2013,xyz,Introduction to Science,0,4,Brent,Nelson,30659,PHYS1121,48,25,
Spring 2013,xyz,Astronomy,0,4,Li-Hsin,Chien,30660,PHYS1111,100,38,
Spring 2010,xyz,International Business and Global Social Responsibility,0,4,William,Tita,30662,INTB1209,60,63,
Spring 2010,xyz,Business Statistics,0,4,Mustafa,Yilmaz,30664,MGSC1201,40,40,
Spring 2011,xyz,Recitation for CHEM 1214,0,0,Christopher,Toher,30664,CHEM1216,30,40,
Spring 2011,xyz,Recitation for CHEM 1214,0,0,Geoffrey,Davies,30665,CHEM1216,27,29,
Spring 2013,xyz,Orchestra,0,1,Evan,Bennett,30666,MUSC1906,99,57,
Spring 2013,xyz,Band,0,1,John,Leonard,30667,MUSC1905,99,35,
Spring 2012,xyz,Lab for CHEM 2311,0,1,John,Bottomy,30668,CHEM2312,18,22,
Spring 2013,xyz,Chorus,0,1,Joshua,Jacobson,30668,MUSC1904,199,59,
Spring 2012,xyz,Organic Chemistry 1,0,4,Pamela,Stenberg,30669,CHEM2311,114,126,
Spring 2013,xyz,Composition Lessons,0,1,Ronald,Smith,30669,MUSC1903,49,21,
Spring 2012,xyz,General Chemistry 2,0,4,Thomas,Gilbert,30670,CHEM1214,196,224,
Spring 2013,xyz,Music Lessons 2,0,1,Junauro,Landgrebe,30670,MUSC1902,99,56,
Spring 2010,xyz,Opportunity Assessment and Entrepreneurship Marketing,0,4,Cheryl,Mitteness,30671,ENTR3301,35,35,
Spring 2012,xyz,General Chemistry 1,0,4,Edward,Witten,30671,CHEM1211,114,93,
Spring 2013,xyz,Music Lessons 1,0,1,Junauro,Landgrebe,30671,MUSC1901,200,179,
Spring 2013,xyz,Music Technology Capstone/Senior Recital,0,4,Ronald,Smith,30673,MUST4611,19,4,
Spring 2011,xyz,Lab for CHEM 1214,0,1,Edward,Witten,30679,CHEM1215,19,23,
Spring 2011,xyz,Lab for CHEM 1214,0,1,Edward,Witten,30680,CHEM1215,19,17,
Spring 2013,xyz,Music Recording 1,0,4,James,Anderson,30680,MUSI2232,19,19,
Spring 2013,xyz,Managerial Accounting,0,4,Udi,Hoitash,30681,ACCT2301,40,40,
Spring 2011,xyz,Lab for CHEM 1214,0,1,Edward,Witten,30682,CHEM1215,19,22,
Spring 2011,xyz,Lab for CHEM 1214,0,1,Edward,Witten,30683,CHEM1215,19,23,
Spring 2011,xyz,Recitation for CHEM 1211,0,0,Edward,Witten,30684,CHEM1213,30,17,
Spring 2013,xyz,Financial Accounting and Reporting,0,4,Cynthia,Jackson,30685,ACCT1201,40,39,
Spring 2012,xyz,Introduction to Language and Linguistics,0,4,Shiti,Malhotra,30687,LING1150,19,16,
Spring 2011,xyz,Lab for CHEM 1211,0,1,Edward,Witten,30688,CHEM1212,19,23,
Spring 2013,xyz,Islam,0,4,Mary,Kelting,30689,RELS1280,40,12,
Spring 2013,xyz,Introduction to Philosophy,0,4,Kerry,Dugan,30691,PHIL1101,45,44,
Spring 2011,xyz,Building Your Management Skills,0,4,Francis,Spital,30692,MGMT3303,40,35,
Spring 2012,xyz,Electricity and Magnetism,0,4,George,Alverson,30692,PHYS3602,40,31,
Spring 2011,xyz,Building Your Management Skills,0,4,John,Griffith,30693,MGMT3303,40,40,
Spring 2013,xyz,Laboratory in Cognition,0,4,Neal,Pearlmutter,30694,PSYC4612,19,19,

Spring 2013,xyz,Psychobiology,0,4,Michele,Zee,30695,PSYC3458,210,206,
Spring 2013,xyz,Sensation and Perception,0,4,Rhea,Eskew,30696,PSYC3452,75,74,
Spring 2013,xyz,Social Psychology,0,4,Karen,Spikes,30699,PSYC3402,75,75,
Spring 2013,xyz,Personality,0,4,Dawn,Cisewski,30700,PSYC3400,75,74,
Spring 2013,xyz,Statistics in Psychological Research,0,4,Stephen,Harkins,30701,PSYC2320,40,40,
Spring 2013,xyz,Statistics in Psychological Research,0,4,Grayson,Kimball,30702,PSYC2320,40,43,
Spring 2013,xyz,Foundations of Psychology,0,4,Mark,Prokosch,30703,PSYC1101,190,57,
Spring 2013,xyz,Foundations of Psychology,0,4,Mark,Prokosch,30704,PSYC1101,190,157,
Spring 2013,xyz,Foundations of Psychology,0,4,James,Akula,30705,PSYC1101,190,77,
Spring 2011,xyz,Psychology of Language,0,4,Neal,Pearlmutter,30706,PSYC3464,75,69,
Spring 2013,xyz,Foundations of Psychology,0,4,Franklin,Naarendorp,30706,PSYC1101,190,190,
Spring 2011,xyz,Ethics| Values| and Diversity,0,4,Althea,Blake,30710,CRIM1200,30,29,
Spring 2011,xyz,Introduction to Criminal Justice,0,4,William,Pruitt,30711,CRIM1100,50,51,
Spring 2012,xyz,Interactive Learning Seminar for PHYS 1151,0,1,Jeffrey,Sokoloff,30711,PHYS1153,18,22,
Spring 2011,xyz,College Writing,0,4,Leslie,Dickinson,30714,ENGL1111,19,19,
Spring 2012,xyz,Environment and Society,0,4,Daniel,Faber,30722,SOCL1246,65,63,
Spring 2011,xyz,Lab for CHEM 3401,0,1,Paul,DiMilla,30723,CHEM3402,18,13,
Spring 2012,xyz,Physics for Life Sciences 2,0,4,Enrique,Moreno,30723,PHYS1147,110,102,
Spring 2012,xyz,Introduction to Sociology,0,4,Arnold,Arluke,30725,SOCL1101,114,114,
Spring 2013,xyz,Theatre and Society,0,4,Nancy,Kindelan,30725,THTR1210,25,20,
Spring 2012,xyz,Physics for Life Sciences 1,0,4,Christopher,Daly,30727,PHYS1145,120,126,
Spring 2012,xyz,Peoples and Cultures,0,4,Alan,Klein,30728,ANTH1101,125,118,
Spring 2012,xyz,Introduction to Science,0,4,John,Swain,30731,PHYS1121,80,49,
Spring 2012,xyz,Astronomy,0,4,Saeqa,Vrtilek,30732,PHYS1111,100,42,
Spring 2011,xyz,Lab for CHEM 2313,0,1,John,Bottomy,30733,CHEM2314,18,24,
Spring 2013,xyz,Noise and Stochastic Processes,0,4,Edmund,Yeh,30735,EECE3468,30,33,
Spring 2012,xyz,Jazz Ensemble,0,1,Joel,Smith,30737,MUSC1911,49,11,
Spring 2012,xyz,Orchestra,0,1,Evan,Bennett,30738,MUSC1906,99,50,
Spring 2012,xyz,Band,0,1,John,Leonard,30739,MUSC1905,99,35,
Spring 2012,xyz,Chorus,0,1,Joshua,Jacobson,30740,MUSC1904,199,55,
Spring 2012,xyz,Composition Lessons,0,1,Brian,Robison,30741,MUSC1903,49,37,
Spring 2012,xyz,Music Lessons 1,0,1,Junauro,Landgrebe,30743,MUSC1901,150,137,
Spring 2013,xyz,Music Theory 2,0,4,Douglas,Durant,30743,MUSC1202,19,7,
Spring 2012,xyz,Music Technology Capstone/Senior Recital,0,4,Michael,Frengel,30745,MUST4611,15,11,
Spring 2013,xyz,Guitar Class,0,4,Robert,Ward,30745,MUSC1134,30,30,
Spring 2011,xyz,Lab for CHEM 2311,0,1,John,Bottomy,30746,CHEM2312,18,25,
Spring 2013,xyz,Rock Music,0,4,Junauro,Landgrebe,30746,MUSC1111,950,683,
Spring 2011,xyz,Organic Chemistry 1,0,4,Michael,Pollastri,30747,CHEM2311,114,124,
Spring 2013,xyz,Introduction to Music,0,4,Gilbert,Rose,30747,MUSC1101,42,40,
Spring 2010,xyz,Fundamentals of Western Music Theory,0,4,Hubert,Ho,30748,MUSC1119,19,19,
Spring 2011,xyz,General Chemistry 2,0,4,Christopher,Toher,30748,CHEM1214,196,196,
Spring 2013,xyz,Human Computer Interaction,0,4,Elisabeth,Sylvan,30748,IS4300,40,33,
Spring 2011,xyz,General Chemistry 1,0,4,Edward,Witten,30749,CHEM1211,114,110,
Spring 2010,xyz,Introduction to Law,0,4,Daryl,Finizio,30751,LPSC2201,40,40,
Spring 2013,xyz,Biology Capstone,0,4,Steven,Untersee,30756,BIOL4701,24,25,
Spring 2013,xyz,History of Mathematics,0,4,Lenore,Feigenbaum,30761,MATH2201,35,34,
Spring 2012,xyz,Introduction to Logic,0,4,Peter,Marton,30765,PHIL1115,49,44,
Spring 2010,xyz,Introduction to Criminal Justice,0,4,Krista,Larsen,30766,CRIM1100,35,36,
Spring 2012,xyz,Introduction to Philosophy,0,4,Kerry,Dugan,30766,PHIL1101,40,40,
Spring 2010,xyz,Corrections,0,4,Carlos,Monteiro,30767,CRIM3300,40,43,
Spring 2013,xyz,Linear Algebra,0,4,Gordana,Todorov,30768,MATH2331,30,33,
Spring 2011,xyz,Introduction to Language and Linguistics,0,4,Sarah,Hulsey,30769,LING1150,19,20,

Spring 2013,xyz,Ordinary Differential Equations,0,4,Alexandru,Suciu,30769,MATH2351,49,58,


Spring 2013,xyz,Co-op and Experiential Learning Reflection Seminar 1,0,1,Richard,Porter,30772,MATH3000,25,18,
Spring 2010,xyz,Principles of Microeconomics,0,4,David,Hom,30773,ECON1116,49,49,

Spring 2013,xyz,Calculus 2 for Science and Engineering,0,4,Edgar,Karapetian,30775,MATH1342,49,28,
Spring 2010,xyz,Film Analysis,0,4,David,Grotell,30776,CINE2150,48,47,
Spring 2013,xyz,Calculus 1 for Science and Engineering,0,4,Ramis,Movassagh,30777,MATH1341,49,44,

Spring 2013,xyz,Calculus 1 for Science and Engineering,0,4,Sungmun,Cho,30778,MATH1341,49,48,
Spring 2011,xyz,Computers and Society,0,4,Judith,Perrolle,30779,SOCL4528,60,51,



Spring 2011,xyz,Physics for Engineering 2,0,4,Enrique,Moreno,30782,PHYS1155,90,91,
Spring 2012,xyz,Foundations of Psychology,0,4,Krista,Hill,30782,PSYC1101,190,189,
Spring 2010,xyz,3D Foundation,0,4,Edwin,Andrews,30785,ARTF1124,19,15,
Spring 2010,xyz,3D Foundation,0,4,Matthew,Rich,30786,ARTF1124,19,17,
Spring 2010,xyz,2D Foundation,0,4,Sophia,Ainslie,30787,ARTF1122,19,20,
Spring 2012,xyz,Comparative Politics,0,4,Christopher,Cunningham,30787,POLS1155,90,70,
Spring 2010,xyz,2D Foundation,0,4,Julia,Hechtman,30788,ARTF1122,19,19,
Spring 2011,xyz,Interactive Learning Session for PHYS 1151,0,0,Janet,Cutro,30788,PHYS1153,36,36,
Spring 2013,xyz,Biochemistry,0,4,James,Manning,30789,BIOL2323,128,128,
Spring 2011,xyz,Interactive Learning Session for PHYS 1151,0,0,Christopher,Daly,30790,PHYS1153,36,34,
Spring 2011,xyz,Interactive Learning Session for PHYS 1151,0,0,Jeffrey,Sokoloff,30791,PHYS1153,36,34,
Spring 2013,xyz,Calculus and Differential Equations for Biology 1,0,4,Carlos,Curley,30792,MATH1251,55,53,
Spring 2011,xyz,Interactive Learning Session for PHYS 1151,0,0,Jeffrey,Sokoloff,30797,PHYS1153,36,36,

Spring 2011,xyz,Physics for Life Sciences 2,0,4,Enrique,Moreno,30805,PHYS1147,101,100,

Spring 2010,xyz,Moral and Social Problems in Health Care,0,4,Joseph,Wellbank,30807,PHIL1165,100,99,
Spring 2013,xyz,Calculus for Business and Economics,0,4,Yaping,Yang,30807,MATH1231,40,33,

Spring 2013,xyz,4D Tools: Motion Basics,0,1,Nicole,Bedard,30808,ARTF2221,20,20,
Spring 2010,xyz,Musicianship 1,0,1,Won-Hee,An,30810,MUSC1241,19,7,
Spring 2010,xyz,Probability and Statistics,0,4,John,Lindhe,30811,MATH3081,35,37,
Spring 2011,xyz,Physics for Life Sciences 1,0,4,John,Swain,30811,PHYS1145,120,117,
Spring 2012,xyz,Internetworking Design Lab,0,1,Kaushik,Chowdhury,30811,EECE4629,15,13,
Spring 2011,xyz,Peoples and Cultures,0,4,Mary,King,30813,ANTH1101,125,111,
Spring 2012,xyz,Computer and Telecommunication Networks,0,4,Kaushik,Chowdhury,30813,EECE4628,40,36,
Spring 2011,xyz,Astronomy,0,4,Irene,Porro,30816,PHYS1111,100,61,
Spring 2013,xyz,East Asian Studies,0,4,Thomas,Havens,30820,ASNS1150,99,36,
Spring 2013,xyz,Japanese Film,0,4,Jennifer,Cullen,30822,CLTR1260,35,34,
Spring 2012,xyz,Music Theory 2,0,4,Douglas,Durant,30823,MUSC1202,19,16,
Spring 2012,xyz,Music Theory 1,0,4,Hubert,Ho,30824,MUSC1201,19,5,
